0|2274|2274|2185
0|2275|2275|2186
0|2276|2276|2173
0|2277|2277|2173
0|2278|2278|2173
0|2279|2279|2173
0|2280|2280|2173
122.05|2281|2281|2187
0|2282|2282|2188
0|2283|2283|2189
0|2284|2284|2190
0|2285|2285|2191
0|2286|2286|2192
0|2288|2288|2193
0|2289|2289|2193
0|2290|2290|2168
0|2291|2291|2194
0|2292|2292|2194
0|2293|2293|2194
0|2294|2294|2194
0|2295|2295|2194
0|2296|2296|2195
0|2297|2297|2195
0|2298|2298|2196
0|2299|2299|2197
58.99|2300|2300|2198
1.16|2301|2301|2198
14.62|2302|2302|2198
20.55|2303|2303|2199
20.55|2304|2304|2198
0|2305|2305|2200
0|2306|2306|2201
0|2307|2307|2202
0|2308|2308|2203
0|2309|2309|2204
0|2310|2310|2205
0|2311|2311|2206
0|2312|2312|2207
0|2313|2313|2208
0|2314|2314|2209
0|2315|2315|2210
0|2316|2316|2211
0|2317|2317|2212
0|2318|2318|2213
0|2319|2319|2214
0|2320|2320|2215
0|2321|2321|2216
0|2322|2322|2217
0|2323|2323|2217
0|2324|2324|2218
0|2325|2325|2219
36.38|2326|2326|2220
60.65|2327|2327|2220
170.27|2328|2328|2220
273.96|2329|2329|2221
77.36|2330|2330|2221
35.85|2331|2331|2221
56.04|2332|2332|2221
98.57|2333|2333|2221
64.92|2334|2334|2221
133.15|2335|2335|2221
41.49|2336|2336|2221
41.49|2337|2337|2221
273.96|2338|2338|2221
0|2339|2339|2222
0|2340|2340|2223
0|2341|2341|2223
0|2342|2342|2224
0|2343|2343|2224
0|2344|2344|2225
0|2345|2345|2226
0|2346|2346|2227
0|2347|2347|2228
0|2348|2348|2229
0|2349|2349|2230
0|2350|2350|2230
0|2351|2351|2231
0|2352|2352|2232
0|2353|2353|2233
0|2354|2354|2233
0|2355|2355|2234
0|2356|2356|2235
0|2357|2357|2236
0|2358|2358|2237
0|2359|2359|2237
0|2360|2360|2237
0|2362|2362|2238
0|2363|2363|2238
131.91|2364|2364|2239
44.2|2365|2365|2239
0|2366|2366|2240
0|2367|2367|2240
0|2368|2368|2240
0|2369|2369|2240
0|2370|2370|2241
0|2371|2371|2242
0|2372|2372|2243
0|2373|2373|2244
0|2374|2374|2245
0|2375|2375|2245
0|2376|2376|2245
0|2377|2377|2246
64.72|2378|2378|2247
0|2379|2379|2248
0|2380|2380|2248
0|2381|2381|2249
0|2382|2382|2250
0|2383|2383|2251
0|2384|2384|2252
0|2385|2385|2253
0|2386|2386|2254
0|2387|2387|2255
0|2388|2388|2255
0|2389|2389|2256
154.3|2390|2390|2257
49.09|2391|2391|2257
0|2392|2392|2258
0|2393|2393|2258
0|2394|2394|2259
0|2395|2395|2259
0|2396|2396|2260
0|2397|2397|2261
0|2398|2398|2261
0|2399|2399|2262
0|2400|2400|2263
0|2401|2401|2264
0|2402|2402|2265
137.51|2403|2403|2266
0|2404|2404|2267
0|2405|2405|2268
0|2406|2406|2269
69.16|2407|2407|2266
0|2408|2408|2270
0|2409|2409|2270
0|2410|2410|2271
0|2411|2411|2272
0|2412|2412|2273
0|2413|2413|2273
0|2414|2414|2274
0|2415|2415|2275
0|2416|2416|2276
331.86|2417|2417|2277
331.86|2418|2418|2277
0|2419|2419|2278
0|2420|2420|2278
0|2421|2421|2279
0|2422|2422|2280
0|2423|2423|2281
0|2424|2424|2282
0|2425|2425|2282
0|2426|2426|2283
0|2427|2427|2284
0|2428|2428|2285
0|2429|2429|2285
0|2430|2430|2286
0|2431|2431|2287
0|2432|2432|2288
0|2433|2433|2288
0|2434|2434|2289
0|2435|2435|2290
0|2436|2436|2291
0|2437|2437|2291
0|2438|2438|2292
0|2439|2439|2292
0|2440|2440|2292
0|2441|2441|2292
0|2442|2442|2293
0|2443|2443|2293
0|2444|2444|2294
0|2445|2445|2294
0|2446|2446|2295
0|2447|2447|2296
0|2448|2448|2297
0|2449|2449|2298
59.46|2450|2450|2299
133.04|2451|2451|2299
97.14|2452|2452|2299
110.01|2453|2453|2299
0|2454|2454|2300
0|2455|2455|2300
0|2456|2456|2300
0|2457|2457|2301
0|2458|2458|2302
0|2459|2459|2303
0|2460|2460|2304
0|2461|2461|2305
0|2462|2462|2306
0|2463|2463|2307
0|2464|2464|2308
0|2465|2465|2309
0|2466|2466|2310
0|2467|2467|2311
0|2468|2468|2312
0|2469|2469|2312
0|2470|2470|2313
0|2471|2471|2238
0|2472|2472|2314
0|2473|2473|2315
0|2474|2474|2316
0|2475|2475|2317
0|2476|2476|2318
0|2477|2477|2319
0|2478|2478|2320
0|2479|2479|2321
0|2480|2480|2322
0|2481|2481|2323
0|2482|2482|2324
0|2483|2483|2325
0|2484|2484|2325
0|2485|2485|2325
0|2486|2486|2326
165.81|2487|2487|2327
0|2488|2488|2328
0|2490|2490|2329
0|2491|2491|2330
0|2492|2492|2330
0|2493|2493|2330
0|2494|2494|2331
0|2497|2497|2331
0|2498|2498|2332
0|2499|2499|2333
0|2500|2500|2334
8.22|2501|2501|2335
84.72|2502|2502|2335
0|2503|2503|2336
0|2504|2504|2337
0|2505|2505|2338
0|2506|2506|2338
0|2507|2507|2339
0|2508|2508|2339
0|2509|2509|2340
0|2510|2510|2341
0|2511|2511|2342
0|2512|2512|2342
0|2513|2513|2343
0|2514|2514|2344
0|2515|2515|2345
0|2516|2516|2346
0|2517|2517|2347
0|2518|2518|2348
0|2519|2519|2349
0|2520|2520|2350
0|2521|2521|2351
0|2522|2522|2352
0|2523|2523|2353
0|2524|2524|2354
0|2525|2525|2355
0|2526|2526|2355
0|2527|2527|2356
0|2528|2528|2356
0|2529|2529|2357
0|2530|2530|2357
0|2531|2531|2358
0|2533|2533|2359
0|2534|2534|2360
0|2535|2535|2361
0|2536|2536|2362
0|2537|2537|2362
0|2538|2538|2363
0|2539|2539|2364
0|2540|2540|2365
0|2541|2541|2366
0|2542|2542|2367
0|2543|2543|2367
0|2544|2544|2368
0|2545|2545|2369
0|2546|2546|2370
0|2547|2547|2371
0|2548|2548|2372
0|2549|2549|2373
0|2550|2550|2374
0|2551|2551|2375
0|2552|2552|2376
0|2553|2553|2377
0|2554|2554|2377
0|2555|2555|2377
0|2556|2556|2377
0|2557|2557|2378
0|2558|2558|2378
0|2559|2559|2378
0|2560|2560|2379
0|2561|2561|2380
0|2562|2562|2380
0|2563|2563|2381
0|2564|2564|2381
0|2565|2565|2381
0|2566|2566|2381
0|2567|2567|2382
0|2568|2568|2382
0|2569|2569|2382
0|2570|2570|2382
0|2571|2571|2383
0|2572|2572|2384
0|2574|2574|2384
0|2575|2575|2384
0|2576|2576|2385
0|2577|2577|2386
0|2578|2578|2386
0|2579|2579|2387
0|2580|2580|2387
0|2581|2581|2387
0|2582|2582|2387
0|2583|2583|2387
0|2584|2584|2388
0|2585|2585|2389
0|2586|2586|2390
0|2587|2587|2391
159.85|2588|2588|2393
0|2589|2589|2392
0|2590|2590|2394
0|2591|2591|2395
0|2592|2592|2396
0|2593|2593|2397
0|2594|2594|2398
0|2595|2595|2399
0|2596|2596|2400
0|2597|2597|2401
0|2598|2598|2402
0|2599|2599|2403
0|2600|2600|2404
0|2601|2601|2405
0|2602|2602|2405
0|2603|2603|2405
0|2604|2604|2405
0|2605|2605|2406
0|2606|2606|2406
0|2607|2607|2406
0|2608|2608|2406
0|2609|2609|2406
0|2610|2610|2407
0|2611|2611|2408
0|2612|2612|2408
0|2613|2613|2408
0|2614|2614|2409
0|2615|2615|2409
0|2616|2616|2409
0|2617|2617|2409
0|2618|2618|2410
0|2619|2619|2411
0|2620|2620|2411
0|2621|2621|2412
0|2622|2622|2412
0|2623|2623|2413
0|2624|2624|2413
0|2625|2625|2415
0|2626|2626|2415
0|2627|2627|2416
0|2629|2629|2414
0|2630|2630|2417
0|2631|2631|2418
0|2632|2632|2418
0|2633|2633|2419
0|2634|2634|2420
0|2635|2635|2421
0|2636|2636|2421
0|2637|2637|2422
0|2638|2638|2422
0|2639|2639|2423
0|2640|2640|2424
0|2641|2641|2424
0|2642|2642|2424
0|2643|2643|2424
0|2644|2644|2425
0|2645|2645|2425
0|2646|2646|2425
129|2647|2647|2426
41.92|2648|2648|2426
0|2649|2649|2427
0|2650|2650|2428
0|2651|2651|2429
0|2652|2652|2430
0|2653|2653|2431
0|2655|2655|2433
0|2656|2656|2434
0|2657|2657|2435
0|2659|2659|2437
0|2660|2660|2438
0|2661|2661|2439
0|2662|2662|2439
0|2663|2663|2440
0|2664|2664|2441
0|2665|2665|2441
0|2666|2666|2442
0|2667|2667|2443
0|2668|2668|2443
0|2669|2669|2444
0|2670|2670|2445
0|2671|2671|2445
0|2672|2672|2445
0|2673|2673|2445
154.91|2674|2674|2446
0|2675|2675|2447
0|2676|2676|2447
0|2677|2677|2447
0|2678|2678|2447
0|2679|2679|2448
0|2680|2680|2449
0|2681|2681|2450
0|2682|2682|2450
0|2683|2683|2450
0|2684|2684|2450
0|2685|2685|2450
0|2686|2686|2451
0|2687|2687|2451
0|2688|2688|2452
0|2689|2689|2452
0|2690|2690|2452
0|2691|2691|2453
0|2692|2692|2454
0|2693|2693|2455
0|2694|2694|2456
0|2695|2695|2457
0|2696|2696|2458
0|2697|2697|2459
0|2698|2698|2460
0|2699|2699|2461
0|2702|2702|2463
0|2703|2703|2464
0|2705|2705|2466
0|2706|2706|2467
0|2708|2708|2462
0|2709|2709|2468
0|2710|2710|2469
0|2711|2711|2469
0|2712|2712|2470
0|2713|2713|2471
0|2714|2714|2472
0|2715|2715|2472
0|2716|2716|2473
0|2717|2717|2473
0|2718|2718|2473
0|2719|2719|2474
0|2720|2720|2475
0|2721|2721|2476
0|2722|2722|2477
0|2723|2723|2478
0|2724|2724|2478
0|2725|2725|2479
0|2726|2726|2480
0|2727|2727|2481
0|2728|2728|2482
0|2729|2729|2483
0|2730|2730|2484
0|2731|2731|2485
0|2732|2732|2486
0|2733|2733|2487
0|2734|2734|2488
0|2735|2735|2489
0|2736|2736|2490
0|2737|2737|2491
0|2738|2738|2492
0|2739|2739|2493
0|2740|2740|2494
0|2741|2741|2495
0|2742|2742|2496
0|2743|2743|2496
0|2744|2744|2497
0|2745|2745|2498
0|2747|2747|2498
0|2748|2748|2499
0|2749|2749|2499
0|2750|2750|2500
0|2751|2751|2500
0|2752|2752|2501
0|2753|2753|2502
0|2754|2754|2502
0|2755|2755|2502
0|2756|2756|2502
0|2757|2757|2502
0|2758|2758|2503
0|2759|2759|2503
0|2760|2760|2504
0|2761|2761|2505
0|2762|2762|2506
0|2763|2763|2507
0|2764|2764|2508
0|2765|2765|2509
0|2766|2766|2509
0|2767|2767|2510
0|2768|2768|2510
0|2769|2769|2511
0|2770|2770|2512
0|2771|2771|2512
0|2772|2772|2512
0|2773|2773|2513
0|2774|2774|2514
0|2775|2775|2515
0|2776|2776|2516
0|2777|2777|2516
0|2778|2778|2517
0|2779|2779|2518
0|2780|2780|2518
0|2781|2781|2519
0|2782|2782|2519
0|2783|2783|2520
0|2784|2784|2521
0|2785|2785|2521
0|2786|2786|2522
0|2787|2787|2523
0|2788|2788|2524
0|2789|2789|2525
0|2790|2790|2526
0|2791|2791|2528
0|2792|2792|2527
0|2793|2793|2527
0|2794|2794|2527
0|2795|2795|2529
0|2796|2796|2530
0|2797|2797|2530
0|2798|2798|2531
0|2799|2799|2532
0|2800|2800|2533
0|2801|2801|2534
0|2802|2802|2535
0|2803|2803|2536
0|2804|2804|2537
0|2805|2805|2538
0|2806|2806|2538
0|2807|2807|2539
0|2808|2808|2540
0|2809|2809|2541
0|2810|2810|2542
0|2811|2811|2542
0|2812|2812|2542
0|2813|2813|2543
0|2814|2814|2543
0|2815|2815|2544
0|2816|2816|2545
0|2817|2817|2545
0|2818|2818|2546
0|2819|2819|2546
0|2820|2820|2547
0|2821|2821|2547
0|2822|2822|2549
0|2823|2823|2549
0|2824|2824|2549
0|2825|2825|2550
0|2826|2826|2550
0|2827|2827|2550
0|2828|2828|2551
0|2829|2829|2552
0|2830|2830|2552
0|2831|2831|2552
0|2832|2832|2553
0|2833|2833|2554
0|2834|2834|2555
0|2835|2835|2555
0|2836|2836|2556
0|2837|2837|2557
0|2838|2838|2558
0|2839|2839|2559
0|2840|2840|2548
0|2841|2841|2560
0|2842|2842|2560
0|2843|2843|2561
0|2844|2844|2561
0|2845|2845|2562
0|2846|2846|2563
0|2847|2847|2564
0|2848|2848|2564
0|2849|2849|2565
0|2850|2850|2566
0|2851|2851|2567
0|2852|2852|2567
0|2853|2853|2568
0|2854|2854|2569
0|2855|2855|2570
0|2856|2856|2571
0|2857|2857|2571
0|2858|2858|2572
0|2859|2859|2572
0|2860|2860|2573
0|2861|2861|2573
0|2862|2862|2573
0|2863|2863|2573
0|2864|2864|2574
0|2865|2865|2574
0|2866|2866|2575
0|2867|2867|2575
0|2868|2868|2575
0|2869|2869|2576
0|2870|2870|2577
0|2871|2871|2577
0|2872|2872|2578
0|2873|2873|2579
0|2874|2874|2579
0|2875|2875|2580
0|2876|2876|2581
0|2877|2877|2582
0|2878|2878|2583
0|2879|2879|2583
0|2880|2880|2584
0|2881|2881|2585
0|2882|2882|2585
0|2883|2883|2586
0|2884|2884|2586
0|2885|2885|2587
0|2886|2886|2588
0|2888|2888|2588
0|2889|2889|2589
0|2890|2890|2589
0|2891|2891|2590
0|2892|2892|2591
0|2893|2893|2592
0|2894|2894|2593
0|2895|2895|2594
0|2896|2896|2595
0|2897|2897|2596
0|2898|2898|2597
0|2899|2899|2598
0|2900|2900|2598
0|2901|2901|2598
0|2902|2902|2599
0|2903|2903|2600
0|2904|2904|2600
0|2905|2905|2601
0|2906|2906|2601
0|2907|2907|2601
0|2908|2908|2602
0|2909|2909|2602
0|2910|2910|2603
0|2911|2911|2603
0|2912|2912|2604
0|2913|2913|2604
0|2914|2914|2604
0|2915|2915|2605
0|2916|2916|2605
0|2917|2917|2606
0|2919|2919|2607
0|2920|2920|2607
0|2921|2921|2608
0|2922|2922|2609
0|2923|2923|2610
0|2924|2924|2611
0|2925|2925|2612
0|2926|2926|2612
0|2927|2927|2613
0|2928|2928|2614
0|2929|2929|2615
0|2930|2930|2616
0|2931|2931|2616
0|2932|2932|2616
0|2933|2933|2617
0|2934|2934|2617
0|2935|2935|2617
0|2936|2936|2618
0|2937|2937|2618
0|2938|2938|2619
0|2939|2939|2619
0|2940|2940|2620
0|2941|2941|2620
0|2942|2942|2621
0|2943|2943|2621
0|2944|2944|2622
0|2945|2945|2622
0|2946|2946|2622
0|2947|2947|2622
0|2948|2948|2623
0|2949|2949|2624
0|2950|2950|2625
0|2951|2951|2625
0|2952|2952|2625
0|2953|2953|2625
0|2954|2954|2625
0|2955|2955|2626
0|2956|2956|2627
0|2957|2957|2628
0|2958|2958|2629
0|2959|2959|2630
0|2960|2960|2631
0|2961|2961|2631
0|2962|2962|2631
0|2963|2963|2631
0|2964|2964|2632
0|2965|2965|2632
0|2966|2966|2632
0|2967|2967|2633
0|2968|2968|2633
0|2969|2969|2633
0|2970|2970|2634
0|2971|2971|2634
0|2972|2972|2635
0|2973|2973|2636
0|2974|2974|2636
0|2975|2975|2637
0|2976|2976|2638
0|2977|2977|2639
0|2978|2978|2640
0|2979|2979|2640
0|2980|2980|2641
0|2981|2981|2641
0|2982|2982|2642
0|2983|2983|2643
0|2984|2984|2644
0|2985|2985|2645
0|2986|2986|2646
0|2987|2987|2646
0|2988|2988|2647
0|2989|2989|2647
0|2990|2990|2648
0|2991|2991|2649
0|2992|2992|2650
0|2993|2993|2650
0|2994|2994|2651
0|2996|2996|2652
0|2997|2997|2652
0|2998|2998|2652
0|2999|2999|2653
0|21000|21000|2654
0|21001|21001|2655
0|21002|21002|2656
0|21003|21003|2657
0|21004|21004|2658
0|21005|21005|2659
0|21006|21006|2660
0|21007|21007|2660
0|21008|21008|2660
0|21009|21009|2661
0|21010|21010|2662
0|21011|21011|2662
0|21012|21012|2662
0|21013|21013|2663
0|21014|21014|2664
0|21015|21015|2664
0|21016|21016|2665
0|21017|21017|2665
0|21018|21018|2666
0|21019|21019|2667
0|21020|21020|2667
0|21021|21021|2668
0|21022|21022|2669
0|21023|21023|2670
0|21024|21024|2671
0|21025|21025|2671
0|21026|21026|2671
0|21027|21027|2672
0|21028|21028|2672
0|21029|21029|2672
0|21030|21030|2673
0|21031|21031|2673
0|21032|21032|2673
0|21033|21033|2673
0|21034|21034|2674
0|21035|21035|2674
0|21036|21036|2675
0|21037|21037|2675
0|21038|21038|2675
0|21039|21039|2675
0|21040|21040|2676
0|21041|21041|2677
0|21042|21042|2677
0|21043|21043|2678
0|21044|21044|2679
0|21045|21045|2680
0|21046|21046|2680
0|21047|21047|2681
0|21048|21048|2682
0|21049|21049|2683
0|21050|21050|2683
0|21051|21051|2684
0|21052|21052|2684
0|21053|21053|2685
0|21054|21054|2686
0|21055|21055|2687
0|21056|21056|2688
0|21057|21057|2689
0|21058|21058|2690
0|21059|21059|2691
0|21060|21060|2692
0|21061|21061|2693
0|21062|21062|2693
0|21063|21063|2693
0|21064|21064|2432
0|21066|21066|2436
0|21067|21067|2465
0|21068|21068|2694
0|21069|21069|2695
0|21070|21070|2696
0|21071|21071|2697
0|21072|21072|2698
0|21073|21073|2699
0|21074|21074|2699
0|21075|21075|2700
0|21076|21076|2700
0|21077|21077|2701
0|21078|21078|2702
0|21079|21079|2703
0|21080|21080|2703
0|21081|21081|2704
0|21082|21082|2704
0|21083|21083|2705
0|21084|21084|2706
0|21085|21085|2707
0|21086|21086|2708
0|21087|21087|2708
0|21088|21088|2708
0|21089|21089|2709
0|21090|21090|2709
0|21091|21091|2710
0|21092|21092|2711
0|21093|21093|2712
0|21094|21094|2713
0|21095|21095|2714
0|21096|21096|2715
0|21097|21097|2715
0|21098|21098|2716
0|21099|21099|2717
0|21100|21100|2717
0|21101|21101|2718
0|21102|21102|2719
0|21103|21103|2720
0|21104|21104|2721
0|21105|21105|2722
0|21106|21106|2723
0|21109|21109|2726
0|21110|21110|2725
0|21111|21111|2724
0|21112|21112|2724
0|21113|21113|2727
0|21114|21114|2728
0|21115|21115|2729
0|21116|21116|2729
0|21117|21117|2730
0|21118|21118|2731
0|21119|21119|2732
0|21120|21120|2733
0|21121|21121|2733
0|21122|21122|2734
0|21123|21123|2735
0|21124|21124|2736
0|21125|21125|2737
0|21126|21126|2737
0|21127|21127|2738
0|21128|21128|2739
0|21129|21129|2740
0|21130|21130|2741
0|21131|21131|2741
0|21132|21132|2742
0|21133|21133|2742
0|21134|21134|2742
0|21135|21135|2742
0|21136|21136|2743
0|21137|21137|2744
0|21138|21138|2745
0|21139|21139|2745
0|21140|21140|2745
0|21141|21141|2746
0|21142|21142|2746
0|21143|21143|2747
0|21144|21144|2748
0|21145|21145|2748
0|21146|21146|2749
0|21147|21147|2749
0|21148|21148|2750
0|21149|21149|2750
0|21150|21150|2750
0|21151|21151|2751
0|21152|21152|2752
0|21153|21153|2752
0|21154|21154|2752
0|21155|21155|2752
0|21156|21156|2752
0|21157|21157|2753
0|21158|21158|2754
0|21159|21159|2755
0|21160|21160|2755
0|21161|21161|2755
0|21162|21162|2755
0|21163|21163|2755
0|21164|21164|2756
0|21165|21165|2756
0|21166|21166|2756
0|21167|21167|2756
0|21168|21168|2757
0|21169|21169|2758
0|21170|21170|2759
0|21171|21171|2759
0|21172|21172|2759
0|21173|21173|2760
0|21174|21174|2760
0|21175|21175|2760
0|21176|21176|2761
0|21177|21177|2761
0|21178|21178|2761
0|21179|21179|2761
0|21181|21181|2761
0|21182|21182|2762
0|21183|21183|2762
0|21184|21184|2762
0|21185|21185|2762
0|21186|21186|2763
0|21187|21187|2763
0|21188|21188|2763
0|21189|21189|2764
0|21190|21190|2765
0|21191|21191|2766
0|21192|21192|2767
0|21193|21193|2767
0|21194|21194|2767
0|21195|21195|2768
0|21196|21196|2769
0|21197|21197|2770
0|21198|21198|2771
0|21199|21199|2771
0|21200|21200|2772
0|21201|21201|2773
0|21202|21202|2774
0|21203|21203|2775
0|21204|21204|2776
0|21205|21205|2777
0|21206|21206|2778
0|21207|21207|2778
0|21208|21208|2779
0|21209|21209|2780
0|21210|21210|2781
0|21211|21211|2781
0|21212|21212|2782
0|21213|21213|2783
0|21214|21214|2784
0|21215|21215|2785
0|21216|21216|2786
0|21217|21217|2787
0|21218|21218|2787
0|21219|21219|2788
0|21220|21220|2789
0|21221|21221|2790
0|21222|21222|2790
0|21223|21223|2791
0|21224|21224|2791
0|21225|21225|2792
0|21226|21226|2793
0|21227|21227|2794
0|21228|21228|2795
0|21229|21229|2795
0|21230|21230|2795
0|21231|21231|2795
0|21232|21232|2796
0|21233|21233|2797
0|21234|21234|2798
0|21235|21235|2799
0|21236|21236|2800
0|21237|21237|2801
0|21238|21238|2802
0|21239|21239|2803
0|21240|21240|2804
0|21241|21241|2805
0|21242|21242|2805
0|21243|21243|2806
0|21244|21244|2807
0|21245|21245|2808
0|21246|21246|2808
0|21247|21247|2809
0|21248|21248|2809
0|21249|21249|2810
0|21250|21250|2811
0|21251|21251|2812
0|21252|21252|2813
0|21253|21253|2814
0|21254|21254|2815
0|21255|21255|2816
0|21256|21256|2817
0|21257|21257|2817
0|21258|21258|2817
0|21259|21259|2818
0|21260|21260|2819
0|21261|21261|2820
0|21262|21262|2821
0|21263|21263|2822
0|21264|21264|2822
0|21265|21265|2823
0|21266|21266|2824
0|21267|21267|2825
0|21268|21268|2826
0|21269|21269|2827
0|21270|21270|2828
0|21271|21271|2829
0|21272|21272|2830
0|21273|21273|2831
0|21274|21274|2832
0|21275|21275|2833
0|21276|21276|2834
0|21277|21277|2834
0|21278|21278|2835
0|21279|21279|2836
0|21280|21280|2837
0|21281|21281|2838
0|21282|21282|2839
0|21283|21283|2840
0|21284|21284|2841
0|21285|21285|2841
0|21286|21286|2842
0|21288|21288|2843
0|21289|21289|2843
0|21290|21290|2843
0|21291|21291|2843
0|21292|21292|2844
0|21293|21293|2845
0|21294|21294|2845
0|21295|21295|2845
0|21296|21296|2846
0|21297|21297|2846
0|21298|21298|2847
0|21299|21299|2848
0|21300|21300|2849
0|21301|21301|2850
0|21302|21302|2851
0|21303|21303|2852
0|21304|21304|2852
0|21305|21305|2853
0|21306|21306|2853
0|21307|21307|2854
0|21308|21308|2854
0|21309|21309|2854
0|21310|21310|2854
0|21311|21311|2855
0|21313|21313|2855
0|21314|21314|2855
0|21315|21315|2856
0|21316|21316|2857
0|21317|21317|2858
0|21318|21318|2858
0|21319|21319|2859
0|21320|21320|2859
