2475|1|9975|"C09DA"
2911|1|10248|"C09DA"
1353|1|9210|"C09XA"
1400|1|9263|"C09XA"
2330|1|9854|"C09XA"
139|1|919|"C10AA"
178|1|895|"C10AA"
246|1|850|"C10AA"
432|1|680|"C10AA"
642|1|124|"C10AA"
2331|1|9855|"C10AA"
2332|1|9856|"C10AA"
40|1|159|"C10AB"
62|1|263|"C10AB"
628|1|520|"C10AB"
2333|1|9857|"C10AB"
2334|1|9858|"C10AB"
2335|1|9859|"C10AB"
2336|1|9860|"C10AB"
2337|1|9861|"C10AB"
2338|1|9862|"C10AB"
2339|1|9863|"C10AC"
2340|1|9864|"C10AC"
2341|1|9865|"C10AC"
2342|1|9866|"C10AC"
1406|2|9270|"C10AD"
2343|1|9867|"C10AD"
2344|1|9868|"C10AD"
2345|1|9869|"C10AD"
2346|1|9870|"C10AD"
138|1|920|"C10AX"
682|1|476|"C10AX"
686|1|138|"C10AX"
1144|1|9315|"C10AX"
1449|2|638|"C10AX"
1572|1|23|"C10AX"
1573|1|24|"C10AX"
1579|1|9276|"C10AX"
1602|1|9353|"C10AX"
1603|1|21|"C10AX"
2045|2|9133|"C10AX"
2048|3|9267|"C10AX"
2049|3|637|"C10AX"
2347|1|9871|"C10AX"
2348|1|9872|"C10AX"
2349|1|9873|"C10AX"
2350|1|9874|"C10AX"
2351|1|9875|"C10AX"
2479|2|9979|"C10AX"
2518|1|772|"C10AX"
2536|2|10014|"C10AX"
2668|1|10074|"C10AX"
2708|1|7067|"C10AX"
2790|2|10021|"C10AX"
2837|1|10188|"C10AX"
671|1|257|"D01AA"
1009|1|544|"D01AA"
1468|2|758|"D01AA"
1703|1|9447|"D01AA"
2352|1|9876|"D01AA"
2353|1|9877|"D01AA"
2354|1|9878|"D01AA"
2355|1|9879|"D01AA"
2356|1|9880|"D01AA"
146|1|913|"D01AC"
237|1|163|"D01AC"
238|1|164|"D01AC"
501|1|615|"D01AC"
661|1|496|"D01AC"
982|1|974|"D01AC"
983|1|9150|"D01AC"
1041|1|721|"D01AC"
1061|2|324|"D01AC"
1469|1|487|"D01AC"
1470|2|625|"D01AC"
2357|1|9881|"D01AC"
2358|1|9882|"D01AC"
2359|1|9883|"D01AC"
2360|1|9884|"D01AC"
2361|1|9885|"D01AC"
2362|1|9886|"D01AC"
2877|1|10224|"D01AC"
68|1|985|"D01AE"
69|1|107|"D01AE"
121|1|940|"D01AE"
387|1|72|"D01AE"
1008|2|959|"D01AE"
1199|1|1077|"D01AE"
1320|1|9175|"D01AE"
2053|1|9586|"D01AE"
2363|1|9887|"D01AE"
2364|1|9888|"D01AE"
2365|1|9889|"D01AE"
2366|1|9890|"D01AE"
2367|1|9891|"D01AE"
2368|1|9892|"D01AE"
2369|1|9893|"D01AE"
2370|1|9895|"D01AE"
2371|1|9896|"D01AE"
2372|1|9897|"D01AE"
2373|1|9898|"D01AE"
2374|1|9899|"D01AE"
2375|1|9900|"D01AE"
752|2|419|"D01BA"
1471|2|544|"D01BA"
1472|1|959|"D01BA"
1233|1|9083|"D02AA"
1249|1|9101|"D02AB"
1265|1|9117|"D02AB"
1473|1|1038|"D02AB"
2377|1|9902|"D02AB"
2382|2|785|"D02AB"
2922|1|10257|"D02AB"
1237|1|9087|"D02AC"
1420|1|9286|"D02AC"
2208|1|9732|"D02AE"
2378|1|221|"D02AE"
485|1|636|"D02AX"
728|1|443|"D02AX"
729|1|442|"D02AX"
730|1|441|"D02AX"
1001|1|69|"D02AX"
1196|1|1073|"D02AX"
1206|1|3073|"D02AX"
1254|1|9106|"D02AX"
1430|1|9296|"D02AX"
1595|1|341|"D02AX"
2969|1|10299|"D02AX"
1215|1|7068|"D02BA"
1294|1|9147|"D02BA"
2379|1|9903|"D02BA"
2380|1|9904|"D02BA"
2381|2|144|"D02BB"
25|1|1013|"D03AX"
156|1|903|"D03AX"
319|1|785|"D03AX"
663|1|494|"D03AX"
665|1|492|"D03AX"
764|1|414|"D03AX"
839|1|358|"D03AX"
864|1|333|"D03AX"
893|1|308|"D03AX"
959|2|1058|"D03AX"
1184|1|1061|"D03AX"
1185|1|1062|"D03AX"
1369|1|9230|"D03AX"
1483|2|1034|"D03AX"
1607|1|250|"D03AX"
2383|2|9902|"D03AX"
2473|1|9973|"D03AX"
2521|1|10004|"D03AX"
2528|1|10009|"D03AX"
2539|1|10015|"D03AX"
742|1|428|"D03BA"
868|1|330|"D03BA"
1154|1|9329|"D04AA"
1484|1|82|"D04AA"
1777|2|384|"D04AA"
2384|1|9905|"D04AA"
2385|1|9906|"D04AA"
2386|1|9907|"D04AA"
2387|1|9908|"D04AA"
2388|1|9909|"D04AA"
2389|1|9910|"D04AA"
